"Site ID","Antenna ID","Longitude","Latitude","Antenna File","Height (m)","Azimuth","Mechanical Tilt","Twist","Donor Antenna","Terrain Height (m)","Sectors","Number of Corrections","Correction (dB) at -180 degrees","Correction (dB) at -150 degrees","Correction (dB) at -120 degrees","Correction (dB) at -90 degrees","Correction (dB) at -60 degrees","Correction (dB) at -30 degrees","Correction (dB) at 0 degrees","Correction (dB) at 30 degrees","Correction (dB) at 60 degrees","Correction (dB) at 90 degrees","Correction (dB) at 120 degrees","Correction (dB) at 150 degrees"
"Site_196","1","139.70422775824486","35.752709683632389","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_196","2","139.70422775824486","35.752709683632389","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_196","3","139.70422775824486","35.752709683632389","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1960","1","139.80566461618349","35.784593222659637","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1960","2","139.80566461618349","35.784593222659637","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1960","3","139.80566461618349","35.784593222659637","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1961","1","139.80380575638421","35.78714421902616","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1961","2","139.80380575638421","35.78714421902616","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1961","3","139.80380575638421","35.78714421902616","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1962","1","139.80194677622163","35.789695183302783","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1962","2","139.80194677622163","35.789695183302783","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1962","3","139.80194677622163","35.789695183302783","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1963","1","139.80008767567605","35.792246115481461","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1963","2","139.80008767567605","35.792246115481461","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1963","3","139.80008767567605","35.792246115481461","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1964","1","139.79822845608487","35.794796925429864","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1964","2","139.79822845608487","35.794796925429864","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1964","3","139.79822845608487","35.794796925429864","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1965","1","139.79636911471613","35.79734779338861","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1965","2","139.79636911471613","35.79734779338861","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1965","3","139.79636911471613","35.79734779338861","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1966","1","139.79450974414553","35.799898630140213","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1966","2","139.79450974414553","35.799898630140213","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1966","3","139.79450974414553","35.799898630140213","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1967","1","139.7926501618752","35.80244943384821","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1967","2","139.7926501618752","35.80244943384821","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1967","3","139.7926501618752","35.80244943384821","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1968","1","139.79079045912303","35.805000205418025","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1968","2","139.79079045912303","35.805000205418025","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1968","3","139.79079045912303","35.805000205418025","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1969","1","139.78893063723763","35.807550854717796","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1969","2","139.78893063723763","35.807550854717796","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1969","3","139.78893063723763","35.807550854717796","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_197","1","139.70608882504342","35.750160260017587","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_197","2","139.70608882504342","35.750160260017587","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_197","3","139.70608882504342","35.750160260017587","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1970","1","139.78707069346461","35.810101561987189","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1970","2","139.78707069346461","35.810101561987189","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1970","3","139.78707069346461","35.810101561987189","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1971","1","139.78521062915047","35.812652237094234","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1971","2","139.78521062915047","35.812652237094234","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1971","3","139.78521062915047","35.812652237094234","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1972","1","139.78335044427533","35.815202880030881","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1972","2","139.78335044427533","35.815202880030881","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1972","3","139.78335044427533","35.815202880030881","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1973","1","139.78149013881944","35.81775349078908","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1973","2","139.78149013881944","35.81775349078908","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1973","3","139.78149013881944","35.81775349078908","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1974","1","139.779629805406","35.820303980164169","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1974","2","139.779629805406","35.820303980164169","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1974","3","139.779629805406","35.820303980164169","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1975","1","139.77776925873442","35.822854526542883","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1975","2","139.77776925873442","35.822854526542883","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1975","3","139.77776925873442","35.822854526542883","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1976","1","139.77590859142273","35.825405040718962","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1976","2","139.77590859142273","35.825405040718962","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1976","3","139.77590859142273","35.825405040718962","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1977","1","139.77404780345117","35.82795552268437","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1977","2","139.77404780345117","35.82795552268437","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1977","3","139.77404780345117","35.82795552268437","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1978","1","139.77040514450769","35.82791830741774","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1978","2","139.77040514450769","35.82791830741774","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1978","3","139.77040514450769","35.82791830741774","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1979","1","139.76676249225258","35.827880981788134","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1979","2","139.76676249225258","35.827880981788134","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1979","3","139.76676249225258","35.827880981788134","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_198","1","139.70794986263235","35.747610805054137","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_198","2","139.70794986263235","35.747610805054137","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_198","3","139.70794986263235","35.747610805054137","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1980","1","139.76311993797705","35.827843546735608","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1980","2","139.76311993797705","35.827843546735608","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1980","3","139.76311993797705","35.827843546735608","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1981","1","139.75947729915785","35.827806000384776","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1981","2","139.75947729915785","35.827806000384776","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1981","3","139.75947729915785","35.827806000384776","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1982","1","139.75583466708642","35.827768343672929","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1982","2","139.75583466708642","35.827768343672929","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1982","3","139.75583466708642","35.827768343672929","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1983","1","139.75219204178254","35.827730576600722","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1983","2","139.75219204178254","35.827730576600722","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1983","3","139.75219204178254","35.827730576600722","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1984","1","139.74854951453671","35.827692700119258","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1984","2","139.74854951453671","35.827692700119258","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1984","3","139.74854951453671","35.827692700119258","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1985","1","139.7449069028271","35.827654712331061","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1985","2","139.7449069028271","35.827654712331061","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1985","3","139.7449069028271","35.827654712331061","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1986","1","139.74126429794436","35.827616614184478","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1986","2","139.74126429794436","35.827616614184478","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1986","3","139.74126429794436","35.827616614184478","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1987","1","139.73762169990835","35.827578405680178","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1987","2","139.73762169990835","35.827578405680178","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1987","3","139.73762169990835","35.827578405680178","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1988","1","139.73397920000889","35.827540087780328","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1988","2","139.73397920000889","35.827540087780328","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1988","3","139.73397920000889","35.827540087780328","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1989","1","139.73033661572546","35.827501658565339","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1989","2","139.73033661572546","35.827501658565339","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1989","3","139.73033661572546","35.827501658565339","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_199","1","139.70981077984783","35.7450613177678","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_199","2","139.70981077984783","35.7450613177678","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_199","3","139.70981077984783","35.7450613177678","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1990","1","139.72669403834811","35.827463118994622","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1990","2","139.72669403834811","35.827463118994622","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1990","3","139.72669403834811","35.827463118994622","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1991","1","139.72305146789662","35.827424469068859","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1991","2","139.72305146789662","35.827424469068859","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1991","3","139.72305146789662","35.827424469068859","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1992","1","139.71940899566013","35.827385709761295","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1992","2","139.71940899566013","35.827385709761295","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1992","3","139.71940899566013","35.827385709761295","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1993","1","139.71576643911956","35.827346839130207","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1993","2","139.71576643911956","35.827346839130207","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1993","3","139.71576643911956","35.827346839130207","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1994","1","139.7121238895642","35.827307858146085","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1994","2","139.7121238895642","35.827307858146085","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1994","3","139.7121238895642","35.827307858146085","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1995","1","139.7084813470139","35.827268766809617","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1995","2","139.7084813470139","35.827268766809617","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1995","3","139.7084813470139","35.827268766809617","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1996","1","139.70483881148837","35.82722956512147","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1996","2","139.70483881148837","35.82722956512147","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1996","3","139.70483881148837","35.82722956512147","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1997","1","139.70119637427592","35.827190254068739","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1997","2","139.70119637427592","35.827190254068739","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1997","3","139.70119637427592","35.827190254068739","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1998","1","139.69755385285922","35.827150831682069","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1998","2","139.69755385285922","35.827150831682069","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1998","3","139.69755385285922","35.827150831682069","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1999","1","139.69391133852665","35.827111298945781","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1999","2","139.69391133852665","35.827111298945781","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_1999","3","139.69391133852665","35.827111298945781","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_2","1","139.72953829750935","35.763257459925505","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_2","2","139.72953829750935","35.763257459925505","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_2","3","139.72953829750935","35.763257459925505","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_20","1","139.7368175174131","35.763334137105716","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_20","2","139.7368175174131","35.763334137105716","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_20","3","139.7368175174131","35.763334137105716","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_200","1","139.71167157670965","35.742511798166611","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_200","2","139.71167157670965","35.742511798166611","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_200","3","139.71167157670965","35.742511798166611","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_2000","1","139.69026883129806","35.827071655860543","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_2000","2","139.69026883129806","35.827071655860543","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_2000","3","139.69026883129806","35.827071655860543","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_2001","1","139.68662642246096","35.827031903424533","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_2001","2","139.68662642246096","35.827031903424533","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_2001","3","139.68662642246096","35.827031903424533","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_2002","1","139.68298392949947","35.826992039646285","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_2002","2","139.68298392949947","35.826992039646285","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_2002","3","139.68298392949947","35.826992039646285","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_2003","1","139.6793414437013","35.826952065521162","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_2003","2","139.6793414437013","35.826952065521162","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_2003","3","139.6793414437013","35.826952065521162","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_2004","1","139.67756282729204","35.824363086717476","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_2004","2","139.67756282729204","35.824363086717476","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_2004","3","139.67756282729204","35.824363086717476","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_2005","1","139.67578432459371","35.82177408294946","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_2005","2","139.67578432459371","35.82177408294946","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_2005","3","139.67578432459371","35.82177408294946","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_2006","1","139.67400602684492","35.819185055231515","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_2006","2","139.67400602684492","35.819185055231515","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_2006","3","139.67400602684492","35.819185055231515","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_2007","1","139.67222775000536","35.816596091678356","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_2007","2","139.67222775000536","35.816596091678356","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_2007","3","139.67222775000536","35.816596091678356","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_2008","1","139.67044958831636","35.814007013063879","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_2008","2","139.67044958831636","35.814007013063879","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_2008","3","139.67044958831636","35.814007013063879","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_2009","1","139.66867154025923","35.811417909515228","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_2009","2","139.66867154025923","35.811417909515228","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_2009","3","139.66867154025923","35.811417909515228","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_201","1","139.71353225178743","35.739962336380842","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_201","2","139.71353225178743","35.739962336380842","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_201","3","139.71353225178743","35.739962336380842","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_2010","1","139.66689360581418","35.808828781039928","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_2010","2","139.66689360581418","35.808828781039928","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_2010","3","139.66689360581418","35.808828781039928","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_2011","1","139.66511578496142","35.806239627645517","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_2011","2","139.66511578496142","35.806239627645517","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_2011","3","139.66511578496142","35.806239627645517","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_2012","1","139.6633380761711","35.803650539458985","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_2012","2","139.6633380761711","35.803650539458985","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_2012","3","139.6633380761711","35.803650539458985","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_2013","1","139.66156048244179","35.801061336248928","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_2013","2","139.66156048244179","35.801061336248928","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_2013","3","139.66156048244179","35.801061336248928","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_2014","1","139.65978309347963","35.7984721091595","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_2014","2","139.65978309347963","35.7984721091595","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_2014","3","139.65978309347963","35.7984721091595","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_2015","1","139.65800572679359","35.795882856165228","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_2015","2","139.65800572679359","35.795882856165228","default.pafx","25","120","0","0","False","","2","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_2015","3","139.65800572679359","35.795882856165228","default.pafx","25","240","0","0","False","","3","12","0","0","0","0","0","0","0","0","0","0","0","0"
"Site_2016","1","139.65622847360103","35.793293578289479","default.pafx","25","0","0","0","False","","1","12","0","0","0","0","0","0","0","0","0","0","0","0"
